distance|label|source|source_id|source_type|source_url|target_id|target_type
3636|associated_with|ENCODE cCRE|SO_000165:chr1_978113_978457|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3636|associated_with|ENCODE cCRE|SO_000165:chr1_978113_978457|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3300|associated_with|ENCODE cCRE|SO_000165:chr1_978461_978793|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3300|associated_with|ENCODE cCRE|SO_000165:chr1_978461_978793|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3104|associated_with|ENCODE cCRE|SO_000165:chr1_978833_978989|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
3104|associated_with|ENCODE cCRE|SO_000165:chr1_978833_978989|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2740|associated_with|ENCODE cCRE|SO_000165:chr1_979022_979353|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2740|associated_with|ENCODE cCRE|SO_000165:chr1_979022_979353|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2402|associated_with|ENCODE cCRE|SO_000165:chr1_979485_979691|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2402|associated_with|ENCODE cCRE|SO_000165:chr1_979485_979691|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2122|associated_with|ENCODE cCRE|SO_000165:chr1_979766_979971|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2122|associated_with|ENCODE cCRE|SO_000165:chr1_979766_979971|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2135|associated_with|ENCODE cCRE|SO_000165:chr1_984252_984402|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
2342|associated_with|ENCODE cCRE|SO_000165:chr1_984459_984619|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6149|associated_with|ENCODE cCRE|SO_000165:chr1_988266_988433|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
6525|associated_with|ENCODE cCRE|SO_000165:chr1_988642_988986|enhancer|https://screen.wenglab.org/downloads|ensg00000187642|gene
7833|associated_with|ENCODE cCRE|SO_000165:chr1_991852_992148|enhancer|https://screen.wenglab.org/downloads|ensg00000188290|gene
7243|associated_with|ENCODE cCRE|SO_000165:chr1_992496_992738|enhancer|https://screen.wenglab.org/downloads|ensg00000188290|gene
6780|associated_with|ENCODE cCRE|SO_000165:chr1_992918_993201|enhancer|https://screen.wenglab.org/downloads|ensg00000188290|gene
6565|associated_with|ENCODE cCRE|SO_000165:chr1_993264_993416|enhancer|https://screen.wenglab.org/downloads|ensg00000188290|gene
4898|associated_with|ENCODE cCRE|SO_000165:chr1_994739_995083|enhancer|https://screen.wenglab.org/downloads|ensg00000188290|gene
4190|associated_with|ENCODE cCRE|SO_000165:chr1_995579_995791|enhancer|https://screen.wenglab.org/downloads|ensg00000188290|gene
3905|associated_with|ENCODE cCRE|SO_000165:chr1_995842_996076|enhancer|https://screen.wenglab.org/downloads|ensg00000188290|gene
1910|associated_with|ENCODE cCRE|SO_000165:chr1_1003048_1003341|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2216|associated_with|ENCODE cCRE|SO_000165:chr1_1003354_1003693|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2650|associated_with|ENCODE cCRE|SO_000165:chr1_1003788_1003943|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2812|associated_with|ENCODE cCRE|SO_000165:chr1_1003950_1004162|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3040|associated_with|ENCODE cCRE|SO_000165:chr1_1004178_1004515|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3427|associated_with|ENCODE cCRE|SO_000165:chr1_1004565_1004731|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3601|associated_with|ENCODE cCRE|SO_000165:chr1_1004739_1004959|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3865|associated_with|ENCODE cCRE|SO_000165:chr1_1005003_1005341|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
4246|associated_with|ENCODE cCRE|SO_000165:chr1_1005384_1005640|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
4605|associated_with|ENCODE cCRE|SO_000165:chr1_1005743_1006076|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
1865|associated_with|ENCODE cCRE|SO_000165:chr1_1015362_1015704|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2714|associated_with|ENCODE cCRE|SO_000165:chr1_1016211_1016429|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
2966|associated_with|ENCODE cCRE|SO_000165:chr1_1016463_1016623|enhancer|https://screen.wenglab.org/downloads|ensg00000187608|gene
3099|associated_with|ENCODE cCRE|SO_000165:chr1_1016843_1017021|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2309|associated_with|ENCODE cCRE|SO_000165:chr1_1017509_1017811|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
1983|associated_with|ENCODE cCRE|SO_000165:chr1_1017841_1018137|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2282|associated_with|ENCODE cCRE|SO_000165:chr1_1022405_1022692|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2595|associated_with|ENCODE cCRE|SO_000165:chr1_1022718_1023066|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
2972|associated_with|ENCODE cCRE|SO_000165:chr1_1023095_1023256|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
3145|associated_with|ENCODE cCRE|SO_000165:chr1_1023268_1023433|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
3594|associated_with|ENCODE cCRE|SO_000165:chr1_1023717_1024024|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
4062|associated_with|ENCODE cCRE|SO_000165:chr1_1024185_1024501|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
4531|associated_with|ENCODE cCRE|SO_000165:chr1_1024654_1024999|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
4915|associated_with|ENCODE cCRE|SO_000165:chr1_1025038_1025347|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
5230|associated_with|ENCODE cCRE|SO_000165:chr1_1025353_1025630|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
5700|associated_with|ENCODE cCRE|SO_000165:chr1_1025823_1026072|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
6006|associated_with|ENCODE cCRE|SO_000165:chr1_1026129_1026413|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
6409|associated_with|ENCODE cCRE|SO_000165:chr1_1026532_1026861|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
6810|associated_with|ENCODE cCRE|SO_000165:chr1_1026933_1027279|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
7295|associated_with|ENCODE cCRE|SO_000165:chr1_1027418_1027691|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
7665|associated_with|ENCODE cCRE|SO_000165:chr1_1027788_1028046|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
10769|associated_with|ENCODE cCRE|SO_000165:chr1_1030892_1031242|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
11251|associated_with|ENCODE cCRE|SO_000165:chr1_1031374_1031654|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
11729|associated_with|ENCODE cCRE|SO_000165:chr1_1031852_1032170|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
12315|associated_with|ENCODE cCRE|SO_000165:chr1_1032438_1032782|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
12930|associated_with|ENCODE cCRE|SO_000165:chr1_1033053_1033395|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
13317|associated_with|ENCODE cCRE|SO_000165:chr1_1033440_1033612|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
13643|associated_with|ENCODE cCRE|SO_000165:chr1_1033766_1034096|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
13978|associated_with|ENCODE cCRE|SO_000165:chr1_1034101_1034259|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
14136|associated_with|ENCODE cCRE|SO_000165:chr1_1034259_1034411|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
14374|associated_with|ENCODE cCRE|SO_000165:chr1_1034497_1034837|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
15249|associated_with|ENCODE cCRE|SO_000165:chr1_1035372_1035640|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
15576|associated_with|ENCODE cCRE|SO_000165:chr1_1035699_1035858|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
16105|associated_with|ENCODE cCRE|SO_000165:chr1_1036228_1036443|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
16390|associated_with|ENCODE cCRE|SO_000165:chr1_1036513_1036847|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
16837|associated_with|ENCODE cCRE|SO_000165:chr1_1036960_1037192|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
17326|associated_with|ENCODE cCRE|SO_000165:chr1_1037449_1037670|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
17586|associated_with|ENCODE cCRE|SO_000165:chr1_1037709_1037936|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
17927|associated_with|ENCODE cCRE|SO_000165:chr1_1038050_1038226|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
18634|associated_with|ENCODE cCRE|SO_000165:chr1_1038757_1039106|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
19126|associated_with|ENCODE cCRE|SO_000165:chr1_1039249_1039448|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
19411|associated_with|ENCODE cCRE|SO_000165:chr1_1039534_1039879|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
19896|associated_with|ENCODE cCRE|SO_000165:chr1_1040019_1040333|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
20284|associated_with|ENCODE cCRE|SO_000165:chr1_1040407_1040642|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
20633|associated_with|ENCODE cCRE|SO_000165:chr1_1040756_1041096|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
20974|associated_with|ENCODE cCRE|SO_000165:chr1_1041097_1041307|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
22456|associated_with|ENCODE cCRE|SO_000165:chr1_1042579_1042927|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
22848|associated_with|ENCODE cCRE|SO_000165:chr1_1042971_1043180|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
23211|associated_with|ENCODE cCRE|SO_000165:chr1_1043334_1043671|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
24977|associated_with|ENCODE cCRE|SO_000165:chr1_1045100_1045450|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
26720|associated_with|ENCODE cCRE|SO_000165:chr1_1046843_1047175|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
26369|associated_with|ENCODE cCRE|SO_000165:chr1_1047628_1047937|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
23548|associated_with|ENCODE cCRE|SO_000165:chr1_1050482_1050758|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
22035|associated_with|ENCODE cCRE|SO_000165:chr1_1052059_1052271|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8733|associated_with|ENCODE cCRE|SO_000165:chr1_1065372_1065573|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8376|associated_with|ENCODE cCRE|SO_000165:chr1_1065746_1065930|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8057|associated_with|ENCODE cCRE|SO_000165:chr1_1065939_1066249|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7604|associated_with|ENCODE cCRE|SO_000165:chr1_1066527_1066702|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7253|associated_with|ENCODE cCRE|SO_000165:chr1_1066708_1067053|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7034|associated_with|ENCODE cCRE|SO_000165:chr1_1067071_1067272|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
6655|associated_with|ENCODE cCRE|SO_000165:chr1_1067302_1067651|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
6244|associated_with|ENCODE cCRE|SO_000165:chr1_1067783_1068062|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
6049|associated_with|ENCODE cCRE|SO_000165:chr1_1068093_1068257|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5790|associated_with|ENCODE cCRE|SO_000165:chr1_1068304_1068516|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5364|associated_with|ENCODE cCRE|SO_000165:chr1_1068639_1068942|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
4769|associated_with|ENCODE cCRE|SO_000165:chr1_1069188_1069537|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
4342|associated_with|ENCODE cCRE|SO_000165:chr1_1069628_1069964|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
4115|associated_with|ENCODE cCRE|SO_000165:chr1_1069969_1070191|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
3714|associated_with|ENCODE cCRE|SO_000165:chr1_1070242_1070592|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
3295|associated_with|ENCODE cCRE|SO_000165:chr1_1070836_1071011|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2828|associated_with|ENCODE cCRE|SO_000165:chr1_1071211_1071478|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2528|associated_with|ENCODE cCRE|SO_000165:chr1_1071536_1071778|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2359|associated_with|ENCODE cCRE|SO_000165:chr1_1071780_1071947|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2033|associated_with|ENCODE cCRE|SO_000165:chr1_1071968_1072273|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5154|associated_with|ENCODE cCRE|SO_000165:chr1_1079460_1079810|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5563|associated_with|ENCODE cCRE|SO_000165:chr1_1079869_1080028|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5810|associated_with|ENCODE cCRE|SO_000165:chr1_1080116_1080464|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
6166|associated_with|ENCODE cCRE|SO_000165:chr1_1080472_1080666|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
6678|associated_with|ENCODE cCRE|SO_000165:chr1_1080984_1081296|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7087|associated_with|ENCODE cCRE|SO_000165:chr1_1081393_1081727|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7423|associated_with|ENCODE cCRE|SO_000165:chr1_1081729_1081888|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7617|associated_with|ENCODE cCRE|SO_000165:chr1_1081923_1082184|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8375|associated_with|ENCODE cCRE|SO_000165:chr1_1082681_1082999|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8731|associated_with|ENCODE cCRE|SO_000165:chr1_1083037_1083288|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8417|associated_with|ENCODE cCRE|SO_000165:chr1_1083435_1083757|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
8015|associated_with|ENCODE cCRE|SO_000165:chr1_1083833_1084159|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7859|associated_with|ENCODE cCRE|SO_000165:chr1_1084161_1084315|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7463|associated_with|ENCODE cCRE|SO_000165:chr1_1084443_1084711|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7056|associated_with|ENCODE cCRE|SO_000165:chr1_1084817_1085118|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6756|associated_with|ENCODE cCRE|SO_000165:chr1_1085182_1085418|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6523|associated_with|ENCODE cCRE|SO_000165:chr1_1085439_1085651|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6352|associated_with|ENCODE cCRE|SO_000165:chr1_1085653_1085822|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5958|associated_with|ENCODE cCRE|SO_000165:chr1_1085888_1086216|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5646|associated_with|ENCODE cCRE|SO_000165:chr1_1086356_1086528|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5473|associated_with|ENCODE cCRE|SO_000165:chr1_1086538_1086701|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3779|associated_with|ENCODE cCRE|SO_000165:chr1_1088168_1088395|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3537|associated_with|ENCODE cCRE|SO_000165:chr1_1088457_1088637|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3304|associated_with|ENCODE cCRE|SO_000165:chr1_1088661_1088870|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2867|associated_with|ENCODE cCRE|SO_000165:chr1_1088965_1089307|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2448|associated_with|ENCODE cCRE|SO_000165:chr1_1089387_1089726|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2059|associated_with|ENCODE cCRE|SO_000165:chr1_1089803_1090115|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6230|associated_with|ENCODE cCRE|SO_000165:chr1_1099665_1099897|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5983|associated_with|ENCODE cCRE|SO_000165:chr1_1099918_1100144|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2733|associated_with|ENCODE cCRE|SO_000165:chr1_1103213_1103394|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
1936|associated_with|ENCODE cCRE|SO_000165:chr1_1103999_1104191|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
1893|associated_with|ENCODE cCRE|SO_000165:chr1_1108020_1108351|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
