label|score|source|source_id|source_type|source_url|target_id|target_type
binds_to|0.105|ENCODE|ensg00000141905|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_114294727_114295171_GRCh38|tfbs
binds_to|0.013|ENCODE|ensg00000170325|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_115343296_115343700_GRCh38|tfbs
binds_to|0.818|ENCODE|ensg00000169375|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_145751650_145752194_GRCh38|tfbs
binds_to|0.388|ENCODE|ensg00000102974|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_145751799_145752275_GRCh38|tfbs
binds_to|0.115|ENCODE|ensg00000164754|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_145751948_145752212_GRCh38|tfbs
binds_to|0.034|ENCODE|ensg00000160199|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_154140570_154140703_GRCh38|tfbs
binds_to|0.215|ENCODE|ensg00000177485|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_154140585_154141041_GRCh38|tfbs
binds_to|0.08|ENCODE|none|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_158334855_158335325_GRCh38|tfbs
binds_to|0.27|ENCODE|ensg00000185022|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_158334955_158335231_GRCh38|tfbs
binds_to|0.357|ENCODE|ensg00000198517|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_158334966_158335222_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000020633|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431637_160432160_GRCh38|tfbs
binds_to|0.206|ENCODE|ensg00000156273|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431814_160432170_GRCh38|tfbs
binds_to|0.193|ENCODE|ensg00000164330|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431869_160432189_GRCh38|tfbs
binds_to|0.657|ENCODE|ensg00000111642|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431871_160432401_GRCh38|tfbs
binds_to|0.38|ENCODE|ensg00000143437|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431884_160432829_GRCh38|tfbs
binds_to|0.481|ENCODE|ensg00000132274|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431909_160433074_GRCh38|tfbs
binds_to|0.176|ENCODE|ensg00000140265|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431940_160432224_GRCh38|tfbs
binds_to|0.367|ENCODE|ensg00000171940|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_160431998_160432458_GRCh38|tfbs
binds_to|0.397|ENCODE|ensg00000112592|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_161480362_161480756_GRCh38|tfbs
binds_to|0.085|ENCODE|ensg00000198911|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_161480367_161480717_GRCh38|tfbs
binds_to|0.235|ENCODE|ensg00000148737|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_161480599_161481189_GRCh38|tfbs
binds_to|0.268|ENCODE|ensg00000179348|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_165674597_165675037_GRCh38|tfbs
binds_to|0.276|ENCODE|ensg00000130522|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_169869038_169869388_GRCh38|tfbs
binds_to|0.375|ENCODE|ensg00000102974|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_173014711_173015541_GRCh38|tfbs
binds_to|0.599|ENCODE|ensg00000127616|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209156_177209440_GRCh38|tfbs
binds_to|0.295|ENCODE|ensg00000006194|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209168_177209752_GRCh38|tfbs
binds_to|0.219|ENCODE|ensg00000102974|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209170_177209510_GRCh38|tfbs
binds_to|0.868|ENCODE|ensg00000130726|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209195_177209871_GRCh38|tfbs
binds_to|0.235|ENCODE|ensg00000112592|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209240_177209827_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000170345|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209243_177209696_GRCh38|tfbs
binds_to|0.817|ENCODE|ensg00000089902|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209255_177209595_GRCh38|tfbs
binds_to|0.377|ENCODE|ensg00000147133|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209262_177209892_GRCh38|tfbs
binds_to|0.253|ENCODE|ensg00000185551|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209273_177209689_GRCh38|tfbs
binds_to|0.081|ENCODE|ensg00000164754|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209279_177209675_GRCh38|tfbs
binds_to|0.6|ENCODE|ensg00000130522|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209282_177209642_GRCh38|tfbs
binds_to|0.44|ENCODE|ensg00000169375|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209288_177209908_GRCh38|tfbs
binds_to|0.533|ENCODE|ensg00000116044|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209310_177209594_GRCh38|tfbs
binds_to|0.19|ENCODE|ensg00000084093|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209310_177209630_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000198517|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209312_177209622_GRCh38|tfbs
binds_to|0.623|ENCODE|ensg00000075426|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209319_177209723_GRCh38|tfbs
binds_to|0.753|ENCODE|ensg00000185022|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209322_177209598_GRCh38|tfbs
binds_to|0.416|ENCODE|ensg00000069399|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209335_177209871_GRCh38|tfbs
binds_to|0.084|ENCODE|ensg00000147862|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_177209338_177209754_GRCh38|tfbs
binds_to|0.137|ENCODE|ensg00000187098|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_180355034_180355454_GRCh38|tfbs
binds_to|0.031|ENCODE|ensg00000160199|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_182452183_182452639_GRCh38|tfbs
binds_to|0.081|ENCODE|ensg00000205903|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_185597769_185598179_GRCh38|tfbs
binds_to|0.393|ENCODE|ensg00000102974|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888760_191889474_GRCh38|tfbs
binds_to|0.313|ENCODE|ensg00000177606|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888869_191889471_GRCh38|tfbs
binds_to|0.546|ENCODE|ensg00000116017|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888877_191889426_GRCh38|tfbs
binds_to|0.155|ENCODE|ensg00000171606|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888891_191890186_GRCh38|tfbs
binds_to|0.509|ENCODE|ensg00000147421|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888894_191889615_GRCh38|tfbs
binds_to|0.319|ENCODE|ensg00000183495|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888923_191889627_GRCh38|tfbs
binds_to|0.149|ENCODE|ensg00000100320|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888926_191890274_GRCh38|tfbs
binds_to|0.336|ENCODE|ensg00000166716|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888938_191889764_GRCh38|tfbs
binds_to|0.342|ENCODE|ensg00000204371|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888950_191889529_GRCh38|tfbs
binds_to|0.247|ENCODE|ensg00000070444|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888953_191889583_GRCh38|tfbs
binds_to|0.233|ENCODE|ensg00000172466|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888959_191889545_GRCh38|tfbs
binds_to|0.151|ENCODE|ensg00000174197|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888966_191889530_GRCh38|tfbs
binds_to|0.337|ENCODE|ensg00000104824|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888975_191889451_GRCh38|tfbs
binds_to|0.68|ENCODE|ensg00000121481|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888983_191889784_GRCh38|tfbs
binds_to|0.272|ENCODE|ensg00000170653|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191888993_191889543_GRCh38|tfbs
binds_to|0.346|ENCODE|ensg00000171720|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889001_191889457_GRCh38|tfbs
binds_to|0.475|ENCODE|ensg00000141568|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889001_191889637_GRCh38|tfbs
binds_to|0.088|ENCODE|ensg00000167967|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889003_191889539_GRCh38|tfbs
binds_to|0.119|ENCODE|ensg00000162419|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889004_191889580_GRCh38|tfbs
binds_to|0.742|ENCODE|ensg00000159692|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889011_191889551_GRCh38|tfbs
binds_to|0.022|ENCODE|ensg00000104064|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889013_191889549_GRCh38|tfbs
binds_to|0.567|ENCODE|ensg00000057935|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889013_191889537_GRCh38|tfbs
binds_to|0.894|ENCODE|ensg00000143437|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889028_191889527_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000116478|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889029_191889464_GRCh38|tfbs
binds_to|0.393|ENCODE|ensg00000143614|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889034_191889424_GRCh38|tfbs
binds_to|0.539|ENCODE|ensg00000139613|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889036_191889526_GRCh38|tfbs
binds_to|0.302|ENCODE|ensg00000100395|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889041_191889641_GRCh38|tfbs
binds_to|0.932|ENCODE|ensg00000138795|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889041_191889553_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000049618|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889046_191889564_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000129993|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889049_191889555_GRCh38|tfbs
binds_to|0.734|ENCODE|ensg00000096654|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889049_191889582_GRCh38|tfbs
binds_to|0.612|ENCODE|ensg00000130726|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889052_191889751_GRCh38|tfbs
binds_to|0.244|ENCODE|ensg00000072736|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889053_191889719_GRCh38|tfbs
binds_to|0.607|ENCODE|ensg00000028310|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889054_191889494_GRCh38|tfbs
binds_to|0.166|ENCODE|ensg00000129173|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889059_191889503_GRCh38|tfbs
binds_to|0.175|ENCODE|ensg00000175745|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889065_191889555_GRCh38|tfbs
binds_to|0.522|ENCODE|ensg00000084676|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889065_191889475_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000004487|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889066_191889472_GRCh38|tfbs
binds_to|0.119|ENCODE|ensg00000172493|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889067_191889560_GRCh38|tfbs
binds_to|0.989|ENCODE|ensg00000104320|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889076_191889536_GRCh38|tfbs
binds_to|0.405|ENCODE|ensg00000185551|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889080_191889464_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000127616|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889081_191889571_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000133884|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889081_191889626_GRCh38|tfbs
binds_to|0.365|ENCODE|ensg00000177485|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889082_191889538_GRCh38|tfbs
binds_to|0.61|ENCODE|ensg00000183337|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889084_191889514_GRCh38|tfbs
binds_to|0.451|ENCODE|ensg00000140464|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889086_191889586_GRCh38|tfbs
binds_to|0.211|ENCODE|ensg00000140265|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889088_191889532_GRCh38|tfbs
binds_to|0.097|ENCODE|ensg00000140396|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889088_191889478_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000102145|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889088_191889501_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000089902|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889088_191889428_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000122779|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889090_191889483_GRCh38|tfbs
binds_to|0.339|ENCODE|ensg00000182979|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889090_191889530_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000198824|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889094_191889464_GRCh38|tfbs
binds_to|0.96|ENCODE|ensg00000122565|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889094_191889726_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000141027|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889101_191889551_GRCh38|tfbs
binds_to|0.677|ENCODE|ensg00000169554|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889102_191889558_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000196591|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889103_191889731_GRCh38|tfbs
binds_to|0.131|ENCODE|ensg00000121864|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889105_191889555_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000177565|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889105_191889465_GRCh38|tfbs
binds_to|0.386|ENCODE|ensg00000130382|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889106_191889446_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000110693|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889110_191889490_GRCh38|tfbs
binds_to|0.858|ENCODE|ensg00000078699|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889117_191889482_GRCh38|tfbs
binds_to|0.428|ENCODE|ensg00000125952|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889118_191889518_GRCh38|tfbs
binds_to|0.308|ENCODE|ensg00000170265|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889121_191889581_GRCh38|tfbs
binds_to|0.083|ENCODE|ensg00000187098|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889124_191889544_GRCh38|tfbs
binds_to|0.249|ENCODE|ensg00000114315|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889138_191889502_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000134138|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889141_191889513_GRCh38|tfbs
binds_to|0.28|ENCODE|ensg00000115415|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889141_191889445_GRCh38|tfbs
binds_to|0.974|ENCODE|ensg00000167491|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889144_191889494_GRCh38|tfbs
binds_to|0.747|ENCODE|ensg00000101057|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889145_191889422_GRCh38|tfbs
binds_to|0.929|ENCODE|ensg00000111206|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889146_191889438_GRCh38|tfbs
binds_to|0.986|ENCODE|ensg00000187325|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889154_191889443_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000132024|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889154_191889697_GRCh38|tfbs
binds_to|0.608|ENCODE|ensg00000162367|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889159_191889499_GRCh38|tfbs
binds_to|0.172|ENCODE|ensg00000108055|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889160_191889424_GRCh38|tfbs
binds_to|0.54|ENCODE|ensg00000140262|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889163_191889498_GRCh38|tfbs
binds_to|0.575|ENCODE|ensg00000130522|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889170_191889450_GRCh38|tfbs
binds_to|0.618|ENCODE|ensg00000185811|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889171_191889455_GRCh38|tfbs
binds_to|0.139|ENCODE|ensg00000154727|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889172_191889482_GRCh38|tfbs
binds_to|0.18|ENCODE|ensg00000160199|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889178_191889603_GRCh38|tfbs
binds_to|0.412|ENCODE|ensg00000162772|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889182_191889480_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000276644|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889183_191889446_GRCh38|tfbs
binds_to|0.28|ENCODE|ensg00000141905|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889190_191889471_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000120738|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889191_191889464_GRCh38|tfbs
binds_to|0.873|ENCODE|ensg00000073584|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889194_191889499_GRCh38|tfbs
binds_to|0.45|ENCODE|ensg00000085274|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889194_191889558_GRCh38|tfbs
binds_to|0.222|ENCODE|ensg00000096401|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889205_191889575_GRCh38|tfbs
binds_to|0.307|ENCODE|ensg00000128272|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889207_191889491_GRCh38|tfbs
binds_to|0.394|ENCODE|ensg00000170322|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889214_191889774_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000171467|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889215_191889433_GRCh38|tfbs
binds_to|0.661|ENCODE|ensg00000179348|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889216_191889512_GRCh38|tfbs
binds_to|0.249|ENCODE|ensg00000175592|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889228_191889458_GRCh38|tfbs
binds_to|0.619|ENCODE|ensg00000113580|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889263_191889643_GRCh38|tfbs
binds_to|0.041|ENCODE|ensg00000215421|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889296_191889706_GRCh38|tfbs
binds_to|0.335|ENCODE|ensg00000170448|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889334_191889690_GRCh38|tfbs
binds_to|0.034|ENCODE|ensg00000184677|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_191889399_191889919_GRCh38|tfbs
binds_to|0.34|ENCODE|ensg00000149480|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_202375077_202375637_GRCh38|tfbs
binds_to|0.233|ENCODE|ensg00000072736|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_202375088_202375618_GRCh38|tfbs
binds_to|0.409|ENCODE|ensg00000132274|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_202375144_202375588_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000073861|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_202375146_202375562_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000185811|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_202375147_202375604_GRCh38|tfbs
binds_to|0.086|ENCODE|ensg00000115966|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_202375162_202375589_GRCh38|tfbs
binds_to|0.235|ENCODE|ensg00000072310|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_203423559_203423943_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000205903|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_205520665_205521141_GRCh38|tfbs
binds_to|0.435|ENCODE|ensg00000130726|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_205520696_205521116_GRCh38|tfbs
binds_to|0.39|ENCODE|ensg00000122779|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_205520742_205520965_GRCh38|tfbs
binds_to|0.193|ENCODE|ensg00000166716|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860371_212861163_GRCh38|tfbs
binds_to|0.399|ENCODE|ensg00000130382|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860402_212861314_GRCh38|tfbs
binds_to|0.568|ENCODE|ensg00000171606|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860530_212861340_GRCh38|tfbs
binds_to|0.031|ENCODE|ensg00000101412|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860532_212861032_GRCh38|tfbs
binds_to|0.403|ENCODE|ensg00000187325|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860540_212861050_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000129993|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860545_212861344_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000049618|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860546_212861230_GRCh38|tfbs
binds_to|0.551|ENCODE|ensg00000169375|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860557_212861121_GRCh38|tfbs
binds_to|0.214|ENCODE|ensg00000183495|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860575_212861482_GRCh38|tfbs
binds_to|0.704|ENCODE|ensg00000141568|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860575_212861186_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000127616|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860577_212861147_GRCh38|tfbs
binds_to|0.132|ENCODE|ensg00000172493|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860583_212861326_GRCh38|tfbs
binds_to|0.084|ENCODE|ensg00000106459|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860585_212861390_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000133884|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860592_212861232_GRCh38|tfbs
binds_to|0.638|ENCODE|ensg00000170265|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860598_212861058_GRCh38|tfbs
binds_to|0.646|ENCODE|ensg00000136603|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860607_212861329_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000140262|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860613_212861288_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000162367|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860624_212861242_GRCh38|tfbs
binds_to|1.0|ENCODE|ensg00000078699|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860627_212861253_GRCh38|tfbs
binds_to|0.748|ENCODE|ensg00000181222|gene|https://genome.ucsc.edu/cgi-bin/hgTables|SO_0000235_chr1_212860627_212861293_GRCh38|tfbs
