chr|end|id|source|source_url|start
chr1|177209723|0000235_CHR1_177209319_177209723_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|177209319
chr1|177209598|0000235_CHR1_177209322_177209598_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|177209322
chr1|177209871|0000235_CHR1_177209335_177209871_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|177209335
chr1|177209754|0000235_CHR1_177209338_177209754_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|177209338
chr1|180355454|0000235_CHR1_180355034_180355454_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|180355034
chr1|182452639|0000235_CHR1_182452183_182452639_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|182452183
chr1|185598179|0000235_CHR1_185597769_185598179_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|185597769
chr1|191889474|0000235_CHR1_191888760_191889474_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888760
chr1|191889471|0000235_CHR1_191888869_191889471_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888869
chr1|191889426|0000235_CHR1_191888877_191889426_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888877
chr1|191890186|0000235_CHR1_191888891_191890186_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888891
chr1|191889615|0000235_CHR1_191888894_191889615_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888894
chr1|191889627|0000235_CHR1_191888923_191889627_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888923
chr1|191890274|0000235_CHR1_191888926_191890274_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888926
chr1|191889764|0000235_CHR1_191888938_191889764_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888938
chr1|191889529|0000235_CHR1_191888950_191889529_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888950
chr1|191889583|0000235_CHR1_191888953_191889583_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888953
chr1|191889545|0000235_CHR1_191888959_191889545_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888959
chr1|191889530|0000235_CHR1_191888966_191889530_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888966
chr1|191889451|0000235_CHR1_191888975_191889451_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888975
chr1|191889784|0000235_CHR1_191888983_191889784_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888983
chr1|191889543|0000235_CHR1_191888993_191889543_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191888993
chr1|191889457|0000235_CHR1_191889001_191889457_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889001
chr1|191889637|0000235_CHR1_191889001_191889637_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889001
chr1|191889539|0000235_CHR1_191889003_191889539_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889003
chr1|191889580|0000235_CHR1_191889004_191889580_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889004
chr1|191889551|0000235_CHR1_191889011_191889551_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889011
chr1|191889549|0000235_CHR1_191889013_191889549_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889013
chr1|191889537|0000235_CHR1_191889013_191889537_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889013
chr1|191889527|0000235_CHR1_191889028_191889527_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889028
chr1|191889464|0000235_CHR1_191889029_191889464_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889029
chr1|191889424|0000235_CHR1_191889034_191889424_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889034
chr1|191889526|0000235_CHR1_191889036_191889526_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889036
chr1|191889641|0000235_CHR1_191889041_191889641_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889041
chr1|191889553|0000235_CHR1_191889041_191889553_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889041
chr1|191889564|0000235_CHR1_191889046_191889564_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889046
chr1|191889555|0000235_CHR1_191889049_191889555_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889049
chr1|191889582|0000235_CHR1_191889049_191889582_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889049
chr1|191889751|0000235_CHR1_191889052_191889751_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889052
chr1|191889719|0000235_CHR1_191889053_191889719_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889053
chr1|191889494|0000235_CHR1_191889054_191889494_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889054
chr1|191889503|0000235_CHR1_191889059_191889503_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889059
chr1|191889555|0000235_CHR1_191889065_191889555_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889065
chr1|191889475|0000235_CHR1_191889065_191889475_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889065
chr1|191889472|0000235_CHR1_191889066_191889472_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889066
chr1|191889560|0000235_CHR1_191889067_191889560_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889067
chr1|191889536|0000235_CHR1_191889076_191889536_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889076
chr1|191889464|0000235_CHR1_191889080_191889464_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889080
chr1|191889571|0000235_CHR1_191889081_191889571_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889081
chr1|191889626|0000235_CHR1_191889081_191889626_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889081
chr1|191889538|0000235_CHR1_191889082_191889538_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889082
chr1|191889514|0000235_CHR1_191889084_191889514_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889084
chr1|191889586|0000235_CHR1_191889086_191889586_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889086
chr1|191889532|0000235_CHR1_191889088_191889532_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889088
chr1|191889478|0000235_CHR1_191889088_191889478_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889088
chr1|191889501|0000235_CHR1_191889088_191889501_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889088
chr1|191889428|0000235_CHR1_191889088_191889428_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889088
chr1|191889483|0000235_CHR1_191889090_191889483_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889090
chr1|191889530|0000235_CHR1_191889090_191889530_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889090
chr1|191889464|0000235_CHR1_191889094_191889464_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889094
chr1|191889726|0000235_CHR1_191889094_191889726_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889094
chr1|191889551|0000235_CHR1_191889101_191889551_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889101
chr1|191889558|0000235_CHR1_191889102_191889558_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889102
chr1|191889731|0000235_CHR1_191889103_191889731_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889103
chr1|191889555|0000235_CHR1_191889105_191889555_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889105
chr1|191889465|0000235_CHR1_191889105_191889465_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889105
chr1|191889446|0000235_CHR1_191889106_191889446_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889106
chr1|191889490|0000235_CHR1_191889110_191889490_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889110
chr1|191889482|0000235_CHR1_191889117_191889482_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889117
chr1|191889518|0000235_CHR1_191889118_191889518_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889118
chr1|191889581|0000235_CHR1_191889121_191889581_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889121
chr1|191889544|0000235_CHR1_191889124_191889544_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889124
chr1|191889502|0000235_CHR1_191889138_191889502_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889138
chr1|191889513|0000235_CHR1_191889141_191889513_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889141
chr1|191889445|0000235_CHR1_191889141_191889445_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889141
chr1|191889494|0000235_CHR1_191889144_191889494_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889144
chr1|191889422|0000235_CHR1_191889145_191889422_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889145
chr1|191889438|0000235_CHR1_191889146_191889438_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889146
chr1|191889443|0000235_CHR1_191889154_191889443_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889154
chr1|191889697|0000235_CHR1_191889154_191889697_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889154
chr1|191889499|0000235_CHR1_191889159_191889499_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889159
chr1|191889424|0000235_CHR1_191889160_191889424_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889160
chr1|191889498|0000235_CHR1_191889163_191889498_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889163
chr1|191889450|0000235_CHR1_191889170_191889450_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889170
chr1|191889455|0000235_CHR1_191889171_191889455_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889171
chr1|191889482|0000235_CHR1_191889172_191889482_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889172
chr1|191889603|0000235_CHR1_191889178_191889603_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889178
chr1|191889480|0000235_CHR1_191889182_191889480_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889182
chr1|191889446|0000235_CHR1_191889183_191889446_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889183
chr1|191889471|0000235_CHR1_191889190_191889471_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889190
chr1|191889464|0000235_CHR1_191889191_191889464_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889191
chr1|191889499|0000235_CHR1_191889194_191889499_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889194
chr1|191889558|0000235_CHR1_191889194_191889558_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889194
chr1|191889575|0000235_CHR1_191889205_191889575_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889205
chr1|191889491|0000235_CHR1_191889207_191889491_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889207
chr1|191889774|0000235_CHR1_191889214_191889774_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889214
chr1|191889433|0000235_CHR1_191889215_191889433_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889215
chr1|191889512|0000235_CHR1_191889216_191889512_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889216
chr1|191889458|0000235_CHR1_191889228_191889458_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889228
chr1|191889643|0000235_CHR1_191889263_191889643_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889263
chr1|191889706|0000235_CHR1_191889296_191889706_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889296
chr1|191889690|0000235_CHR1_191889334_191889690_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889334
chr1|191889919|0000235_CHR1_191889399_191889919_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|191889399
chr1|202375637|0000235_CHR1_202375077_202375637_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|202375077
chr1|202375618|0000235_CHR1_202375088_202375618_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|202375088
chr1|202375588|0000235_CHR1_202375144_202375588_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|202375144
chr1|202375562|0000235_CHR1_202375146_202375562_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|202375146
chr1|202375604|0000235_CHR1_202375147_202375604_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|202375147
chr1|202375589|0000235_CHR1_202375162_202375589_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|202375162
chr1|203423943|0000235_CHR1_203423559_203423943_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|203423559
chr1|205521141|0000235_CHR1_205520665_205521141_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|205520665
chr1|205521116|0000235_CHR1_205520696_205521116_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|205520696
chr1|205520965|0000235_CHR1_205520742_205520965_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|205520742
chr1|212861163|0000235_CHR1_212860371_212861163_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860371
chr1|212861314|0000235_CHR1_212860402_212861314_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860402
chr1|212861340|0000235_CHR1_212860530_212861340_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860530
chr1|212861032|0000235_CHR1_212860532_212861032_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860532
chr1|212861050|0000235_CHR1_212860540_212861050_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860540
chr1|212861344|0000235_CHR1_212860545_212861344_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860545
chr1|212861230|0000235_CHR1_212860546_212861230_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860546
chr1|212861121|0000235_CHR1_212860557_212861121_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860557
chr1|212861482|0000235_CHR1_212860575_212861482_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860575
chr1|212861186|0000235_CHR1_212860575_212861186_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860575
chr1|212861147|0000235_CHR1_212860577_212861147_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860577
chr1|212861326|0000235_CHR1_212860583_212861326_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860583
chr1|212861390|0000235_CHR1_212860585_212861390_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860585
chr1|212861232|0000235_CHR1_212860592_212861232_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860592
chr1|212861058|0000235_CHR1_212860598_212861058_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860598
chr1|212861329|0000235_CHR1_212860607_212861329_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860607
chr1|212861288|0000235_CHR1_212860613_212861288_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860613
chr1|212861242|0000235_CHR1_212860624_212861242_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860624
chr1|212861253|0000235_CHR1_212860627_212861253_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860627
chr1|212861293|0000235_CHR1_212860627_212861293_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860627
chr1|212861495|0000235_CHR1_212860630_212861495_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860630
chr1|212861153|0000235_CHR1_212860633_212861153_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860633
chr1|212861095|0000235_CHR1_212860634_212861095_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860634
chr1|212861204|0000235_CHR1_212860635_212861204_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860635
chr1|212860976|0000235_CHR1_212860636_212860976_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860636
chr1|212861283|0000235_CHR1_212860636_212861283_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860636
chr1|212861174|0000235_CHR1_212860638_212861174_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860638
chr1|212861094|0000235_CHR1_212860638_212861094_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860638
chr1|212861019|0000235_CHR1_212860639_212861019_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860639
chr1|212861077|0000235_CHR1_212860639_212861077_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860639
chr1|212861440|0000235_CHR1_212860641_212861440_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860641
chr1|212861099|0000235_CHR1_212860643_212861099_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860643
chr1|212861089|0000235_CHR1_212860649_212861089_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860649
chr1|212861025|0000235_CHR1_212860649_212861025_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860649
chr1|212861070|0000235_CHR1_212860650_212861070_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860650
chr1|212861365|0000235_CHR1_212860658_212861365_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860658
chr1|212861126|0000235_CHR1_212860663_212861126_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860663
chr1|212861103|0000235_CHR1_212860663_212861103_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860663
chr1|212861388|0000235_CHR1_212860665_212861388_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860665
chr1|212861259|0000235_CHR1_212860668_212861259_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860668
chr1|212861245|0000235_CHR1_212860669_212861245_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860669
chr1|212861067|0000235_CHR1_212860671_212861067_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860671
chr1|212861210|0000235_CHR1_212860674_212861210_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860674
chr1|212861360|0000235_CHR1_212860676_212861360_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860676
chr1|212861318|0000235_CHR1_212860678_212861318_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860678
chr1|212861395|0000235_CHR1_212860680_212861395_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860680
chr1|212861045|0000235_CHR1_212860685_212861045_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860685
chr1|212861484|0000235_CHR1_212860685_212861484_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860685
chr1|212861105|0000235_CHR1_212860686_212861105_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860686
chr1|212861116|0000235_CHR1_212860686_212861116_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860686
chr1|212861015|0000235_CHR1_212860691_212861015_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860691
chr1|212861115|0000235_CHR1_212860693_212861115_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860693
chr1|212861095|0000235_CHR1_212860695_212861095_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860695
chr1|212861101|0000235_CHR1_212860699_212861101_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860699
chr1|212861097|0000235_CHR1_212860701_212861097_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860701
chr1|212861144|0000235_CHR1_212860704_212861144_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860704
chr1|212861067|0000235_CHR1_212860707_212861067_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860707
chr1|212861165|0000235_CHR1_212860707_212861165_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860707
chr1|212861050|0000235_CHR1_212860710_212861050_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860710
chr1|212861053|0000235_CHR1_212860714_212861053_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860714
chr1|212861165|0000235_CHR1_212860715_212861165_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860715
chr1|212861096|0000235_CHR1_212860716_212861096_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860716
chr1|212861414|0000235_CHR1_212860717_212861414_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860717
chr1|212861122|0000235_CHR1_212860718_212861122_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860718
chr1|212861404|0000235_CHR1_212860718_212861404_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860718
chr1|212861189|0000235_CHR1_212860718_212861189_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860718
chr1|212861019|0000235_CHR1_212860720_212861019_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860720
chr1|212861145|0000235_CHR1_212860721_212861145_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860721
chr1|212861015|0000235_CHR1_212860723_212861015_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860723
chr1|212861333|0000235_CHR1_212860725_212861333_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860725
chr1|212861087|0000235_CHR1_212860727_212861087_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860727
chr1|212861124|0000235_CHR1_212860728_212861124_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860728
chr1|212861041|0000235_CHR1_212860731_212861041_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860731
chr1|212861230|0000235_CHR1_212860735_212861230_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860735
chr1|212861113|0000235_CHR1_212860737_212861113_GRCH38|ENCODE|https://genome.ucsc.edu/cgi-bin/hgTables|212860737
