db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GO|a0pjk1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0140930|molecular_function
"[""PMID:34969438""]"|IDA|enables|"[""enables""]"|GO|a0pjw6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097177|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a0pjw8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:22779914""]"|IDA|enables|"[""enables""]"|GO|a0pjx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000287|molecular_function
"[""PMID:22779914""]"|IDA|enables|"[""enables""]"|GO|a0pjx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005509|molecular_function
"[""PMID:22779914""]"|IPI|enables|"[""enables""]"|GO|a0pjx0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a0pjx4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GO|a0pjy2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001227|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a0pjy2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a0pjy2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""PMID:19940119""]"|IDA|enables|"[""enables""]"|GO|a0pjz3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035252|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GO|a0pjz3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0140563|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GO|a0pk00|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003674|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a0pk00|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a0pk05|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a0pk11|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""Reactome:R-HSA-8981637""]"|TAS|enables|"[""enables""]"|GO|a1a4s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005096|molecular_function
"[""PMID:11432776""]"|IPI|enables|"[""enables""]"|GO|a1a4s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:29420192""]"|IDA|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003924|molecular_function
"[""PMID:30612879""]"|IDA|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003925|molecular_function
"[""PMID:25891078""]"|IPI|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005525|molecular_function
"[""PMID:25891078""]"|IPI|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0019901|molecular_function
"[""PMID:25891078""]"|IDA|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030674|molecular_function
"[""PMID:25891078""]"|IDA|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043539|molecular_function
"[""PMID:25891078""]"|IMP|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050700|molecular_function
"[""PMID:25891078""]"|IMP|enables|"[""enables""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051434|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1a519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003677|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1a519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1a580|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:22946059""]"|IMP|enables|"[""enables""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005229|molecular_function
"[""PMID:21525870""]"|IPI|enables|"[""enables""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0017128|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1a5c7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a1a5c7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0022857|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1a5d9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GO|a1a5d9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031267|molecular_function
"[""PMID:25911094""]"|IPI|enables|"[""enables""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004519|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004601|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0020037|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0140825|molecular_function
"[""PMID:22681889""]"|HDA|enables|"[""enables""]"|GO|a1l020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003723|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1l020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a1l0t0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000287|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GO|a1l0t0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003674|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1l0t0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1l0t0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016829|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a1l0t0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030976|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1l162|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:24000165""]"|IPI|enables|"[""enables""]"|GO|a1l167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1l167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005524|molecular_function
"[""PMID:24000165""]"|IDA|enables|"[""enables""]"|GO|a1l167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061631|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a1l168|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:27499296""]"|IPI|enables|"[""enables""]"|GO|a1l188|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:27555588""]"|IDA|enables|"[""enables""]"|GO|a1l390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003779|molecular_function
"[""Reactome:R-HSA-9013159""]"|TAS|enables|"[""enables""]"|GO|a1l390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005085|molecular_function
"[""PMID:20937905""]"|IPI|enables|"[""enables""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:19826053""]"|EXP|enables|"[""enables""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0009922|molecular_function
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0102336|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0102756|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1l3x4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1l3x4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1l429|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001968|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005044|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043236|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050840|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1l4k1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:19755710""]"|IPI|enables|"[""enables""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010314|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032266|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042169|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0080025|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:30404948""]"|IDA|enables|"[""enables""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005543|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GO|a1ypr0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003674|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a1ypr0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""PMID:23474712""]"|IDA|enables|"[""enables""]"|GO|a1z1q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016798|molecular_function
"[""PMID:21257746""]"|IDA|enables|"[""enables""]"|GO|a1z1q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0019213|molecular_function
"[""PMID:23474714""]"|IDA|enables|"[""enables""]"|GO|a1z1q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0140293|molecular_function
"[""PMID:26134560""]"|IPI|enables|"[""enables""]"|GO|a2a288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a2a288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a2a2v5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a2a2y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2a2y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008092|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a2a3k4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2a3k4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008138|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2a3n6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016307|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2cj06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008270|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2pyh4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003676|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a2pyh4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005524|molecular_function
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|GO|a2pyh4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016887|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a2rrd8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a2rrd8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a2rrh5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:19369418""]"|IDA|enables|"[""enables""]"|GO|a2rrp1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000149|molecular_function
"[""PMID:29929043""]"|IPI|enables|"[""enables""]"|GO|a2rrp1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GO|a2rtx5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003674|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a2rtx5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004829|molecular_function
"[""PMID:24312579""]"|IPI|enables|"[""enables""]"|GO|a2rtx5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a2rtx5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005524|molecular_function
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GO|a2rtx5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042802|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a2rty3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a2ru14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2ru30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005102|molecular_function
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GO|a2ru30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043274|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a2ru48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:22241472""]"|IDA|enables|"[""enables""]"|GO|a2ru49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0047992|molecular_function
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|GO|a2ru54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000981|molecular_function
"[""PMID:28473536""]"|IDA|enables|"[""enables""]"|GO|a2ru54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1990837|molecular_function
"[""PMID:28235840""]"|IPI|enables|"[""enables""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:28235840""]"|IDA|enables|"[""enables""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008017|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a2rub6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042803|molecular_function
"[""PMID:20972222""]"|IDA|enables|"[""enables""]"|GO|a2ruc4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000049|molecular_function
"[""PMID:20972222""]"|IDA|enables|"[""enables""]"|GO|a2ruc4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005506|molecular_function
"[""PMID:20972222""]"|IDA|enables|"[""enables""]"|GO|a2ruc4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042803|molecular_function
"[""PMID:20739293""]"|IDA|enables|"[""enables""]"|GO|a2ruc4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0102524|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GO|a2ruh7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003674|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a2ruh7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:32991878""]"|RCA|enables|"[""enables""]"|GO|a2rur9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046904|molecular_function
"[""PMID:20937701""]"|IDA|enables|"[""enables""]"|GO|a2rus2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005085|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2ruu4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008047|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a2vck2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a2vdf0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016857|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a2vdf0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0036373|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a2vdf0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042806|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a2vec9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030414|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a3kft3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004930|molecular_function
"[""PMID:30204880""]"|IPI|enables|"[""enables""]"|GO|a3kmh1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a3kmh1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005524|molecular_function
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GO|a3kmh1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016887|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GO|a3kn83|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003674|molecular_function
"[""PMID:26687144""]"|IDA|enables|"[""enables""]"|GO|a4d126|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042803|molecular_function
"[""PMID:26687144""]"|IDA|enables|"[""enables""]"|GO|a4d126|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0047349|molecular_function
"[""PMID:26687144""]"|IDA|enables|"[""enables""]"|GO|a4d126|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070567|molecular_function
"[""PMID:21653829""]"|IPI|enables|"[""enables""]"|GO|a4d161|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:20811458""]"|IDA|enables|"[""enables""]"|GO|a4d1b5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001540|molecular_function
"[""PMID:20811458""]"|IPI|enables|"[""enables""]"|GO|a4d1b5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a4d1e1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4d1e9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000287|molecular_function
"[""PMID:22658674""]"|HDA|enables|"[""enables""]"|GO|a4d1e9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003723|molecular_function
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GO|a4d1e9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:17500595""]"|IPI|enables|"[""enables""]"|GO|a4d1p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""PMID:26783301""]"|IMP|enables|"[""enables""]"|GO|a4d1p6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035014|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a4d1s0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030246|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a4d1s5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a4d1s5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005525|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4d1t9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004252|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a4d1u4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005085|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a4d1z8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030246|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GO|a4d256|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004725|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4d256|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008138|molecular_function
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GO|a4d256|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0017018|molecular_function
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|GO|a4d263|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003674|molecular_function
"[""PMID:30507380""]"|IMP|enables|"[""enables""]"|GO|a4d2b0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004521|molecular_function
"[""PMID:30507380""]"|IDA|enables|"[""enables""]"|GO|a4d2b0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0046872|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a4d2b8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016301|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4d2b8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016887|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4d2b8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0140664|molecular_function
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GO|a4d2g3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0004930|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4fu69|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005509|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4gxa9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0003677|molecular_function
"[""PMID:17289582""]"|IPI|enables|"[""enables""]"|GO|a4gxa9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GO|a4if30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0022857|molecular_function
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GO|a4qms7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005515|molecular_function
