distance|label|source|source_id|source_type|source_url|target_id|target_type
6810|associated_with|ENCODE cCRE|SO_000165:chr1_1026933_1027279|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
7295|associated_with|ENCODE cCRE|SO_000165:chr1_1027418_1027691|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
7665|associated_with|ENCODE cCRE|SO_000165:chr1_1027788_1028046|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
10769|associated_with|ENCODE cCRE|SO_000165:chr1_1030892_1031242|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
11251|associated_with|ENCODE cCRE|SO_000165:chr1_1031374_1031654|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
11729|associated_with|ENCODE cCRE|SO_000165:chr1_1031852_1032170|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
12315|associated_with|ENCODE cCRE|SO_000165:chr1_1032438_1032782|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
12930|associated_with|ENCODE cCRE|SO_000165:chr1_1033053_1033395|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
13317|associated_with|ENCODE cCRE|SO_000165:chr1_1033440_1033612|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
13643|associated_with|ENCODE cCRE|SO_000165:chr1_1033766_1034096|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
13978|associated_with|ENCODE cCRE|SO_000165:chr1_1034101_1034259|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
14136|associated_with|ENCODE cCRE|SO_000165:chr1_1034259_1034411|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
14374|associated_with|ENCODE cCRE|SO_000165:chr1_1034497_1034837|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
15249|associated_with|ENCODE cCRE|SO_000165:chr1_1035372_1035640|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
15576|associated_with|ENCODE cCRE|SO_000165:chr1_1035699_1035858|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
16105|associated_with|ENCODE cCRE|SO_000165:chr1_1036228_1036443|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
16390|associated_with|ENCODE cCRE|SO_000165:chr1_1036513_1036847|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
16837|associated_with|ENCODE cCRE|SO_000165:chr1_1036960_1037192|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
17326|associated_with|ENCODE cCRE|SO_000165:chr1_1037449_1037670|enhancer|https://screen.wenglab.org/downloads|ensg00000188157|gene
17097|associated_with|ENCODE cCRE|SO_000165:chr1_1037709_1037936|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
16807|associated_with|ENCODE cCRE|SO_000165:chr1_1038050_1038226|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
15927|associated_with|ENCODE cCRE|SO_000165:chr1_1038757_1039106|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
15585|associated_with|ENCODE cCRE|SO_000165:chr1_1039249_1039448|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
15154|associated_with|ENCODE cCRE|SO_000165:chr1_1039534_1039879|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
14700|associated_with|ENCODE cCRE|SO_000165:chr1_1040019_1040333|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
14391|associated_with|ENCODE cCRE|SO_000165:chr1_1040407_1040642|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
13937|associated_with|ENCODE cCRE|SO_000165:chr1_1040756_1041096|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
13726|associated_with|ENCODE cCRE|SO_000165:chr1_1041097_1041307|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
12106|associated_with|ENCODE cCRE|SO_000165:chr1_1042579_1042927|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
11853|associated_with|ENCODE cCRE|SO_000165:chr1_1042971_1043180|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
11362|associated_with|ENCODE cCRE|SO_000165:chr1_1043334_1043671|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
9583|associated_with|ENCODE cCRE|SO_000165:chr1_1045100_1045450|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
7858|associated_with|ENCODE cCRE|SO_000165:chr1_1046843_1047175|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
7096|associated_with|ENCODE cCRE|SO_000165:chr1_1047628_1047937|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
4275|associated_with|ENCODE cCRE|SO_000165:chr1_1050482_1050758|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
2762|associated_with|ENCODE cCRE|SO_000165:chr1_1052059_1052271|enhancer|https://screen.wenglab.org/downloads|ensg00000242590|gene
2084|associated_with|ENCODE cCRE|SO_000165:chr1_1065372_1065573|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
2458|associated_with|ENCODE cCRE|SO_000165:chr1_1065746_1065930|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
2651|associated_with|ENCODE cCRE|SO_000165:chr1_1065939_1066249|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
3239|associated_with|ENCODE cCRE|SO_000165:chr1_1066527_1066702|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
3420|associated_with|ENCODE cCRE|SO_000165:chr1_1066708_1067053|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
3783|associated_with|ENCODE cCRE|SO_000165:chr1_1067071_1067272|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
4014|associated_with|ENCODE cCRE|SO_000165:chr1_1067302_1067651|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
4495|associated_with|ENCODE cCRE|SO_000165:chr1_1067783_1068062|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
4805|associated_with|ENCODE cCRE|SO_000165:chr1_1068093_1068257|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
5016|associated_with|ENCODE cCRE|SO_000165:chr1_1068304_1068516|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
5351|associated_with|ENCODE cCRE|SO_000165:chr1_1068639_1068942|enhancer|https://screen.wenglab.org/downloads|ensg00000273443|gene
4769|associated_with|ENCODE cCRE|SO_000165:chr1_1069188_1069537|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
4342|associated_with|ENCODE cCRE|SO_000165:chr1_1069628_1069964|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
4115|associated_with|ENCODE cCRE|SO_000165:chr1_1069969_1070191|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
3714|associated_with|ENCODE cCRE|SO_000165:chr1_1070242_1070592|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
3295|associated_with|ENCODE cCRE|SO_000165:chr1_1070836_1071011|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2828|associated_with|ENCODE cCRE|SO_000165:chr1_1071211_1071478|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2528|associated_with|ENCODE cCRE|SO_000165:chr1_1071536_1071778|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2359|associated_with|ENCODE cCRE|SO_000165:chr1_1071780_1071947|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
2033|associated_with|ENCODE cCRE|SO_000165:chr1_1071968_1072273|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5154|associated_with|ENCODE cCRE|SO_000165:chr1_1079460_1079810|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5563|associated_with|ENCODE cCRE|SO_000165:chr1_1079869_1080028|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
5810|associated_with|ENCODE cCRE|SO_000165:chr1_1080116_1080464|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
6166|associated_with|ENCODE cCRE|SO_000165:chr1_1080472_1080666|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
6678|associated_with|ENCODE cCRE|SO_000165:chr1_1080984_1081296|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7087|associated_with|ENCODE cCRE|SO_000165:chr1_1081393_1081727|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7423|associated_with|ENCODE cCRE|SO_000165:chr1_1081729_1081888|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
7617|associated_with|ENCODE cCRE|SO_000165:chr1_1081923_1082184|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8375|associated_with|ENCODE cCRE|SO_000165:chr1_1082681_1082999|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8731|associated_with|ENCODE cCRE|SO_000165:chr1_1083037_1083288|enhancer|https://screen.wenglab.org/downloads|ensg00000237330|gene
8417|associated_with|ENCODE cCRE|SO_000165:chr1_1083435_1083757|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
8015|associated_with|ENCODE cCRE|SO_000165:chr1_1083833_1084159|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7859|associated_with|ENCODE cCRE|SO_000165:chr1_1084161_1084315|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7463|associated_with|ENCODE cCRE|SO_000165:chr1_1084443_1084711|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7056|associated_with|ENCODE cCRE|SO_000165:chr1_1084817_1085118|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6756|associated_with|ENCODE cCRE|SO_000165:chr1_1085182_1085418|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6523|associated_with|ENCODE cCRE|SO_000165:chr1_1085439_1085651|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6352|associated_with|ENCODE cCRE|SO_000165:chr1_1085653_1085822|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5958|associated_with|ENCODE cCRE|SO_000165:chr1_1085888_1086216|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5646|associated_with|ENCODE cCRE|SO_000165:chr1_1086356_1086528|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5473|associated_with|ENCODE cCRE|SO_000165:chr1_1086538_1086701|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3779|associated_with|ENCODE cCRE|SO_000165:chr1_1088168_1088395|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3537|associated_with|ENCODE cCRE|SO_000165:chr1_1088457_1088637|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3304|associated_with|ENCODE cCRE|SO_000165:chr1_1088661_1088870|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2867|associated_with|ENCODE cCRE|SO_000165:chr1_1088965_1089307|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2448|associated_with|ENCODE cCRE|SO_000165:chr1_1089387_1089726|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2059|associated_with|ENCODE cCRE|SO_000165:chr1_1089803_1090115|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2080|associated_with|ENCODE cCRE|SO_000165:chr1_1099665_1099897|enhancer|https://screen.wenglab.org/downloads|ensg00000285812|gene
2333|associated_with|ENCODE cCRE|SO_000165:chr1_1099918_1100144|enhancer|https://screen.wenglab.org/downloads|ensg00000285812|gene
2733|associated_with|ENCODE cCRE|SO_000165:chr1_1103213_1103394|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
1936|associated_with|ENCODE cCRE|SO_000165:chr1_1103999_1104191|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
1893|associated_with|ENCODE cCRE|SO_000165:chr1_1108020_1108351|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2306|associated_with|ENCODE cCRE|SO_000165:chr1_1108433_1108624|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3401|associated_with|ENCODE cCRE|SO_000165:chr1_1109528_1109688|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3632|associated_with|ENCODE cCRE|SO_000165:chr1_1109759_1110102|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
4595|associated_with|ENCODE cCRE|SO_000165:chr1_1110722_1111003|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
4313|associated_with|ENCODE cCRE|SO_000165:chr1_1111421_1111768|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3869|associated_with|ENCODE cCRE|SO_000165:chr1_1111901_1112212|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2081|associated_with|ENCODE cCRE|SO_000165:chr1_1113699_1114000|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2098|associated_with|ENCODE cCRE|SO_000165:chr1_1118187_1118534|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
2805|associated_with|ENCODE cCRE|SO_000165:chr1_1118894_1119238|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3303|associated_with|ENCODE cCRE|SO_000165:chr1_1119392_1119550|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
3488|associated_with|ENCODE cCRE|SO_000165:chr1_1119577_1119918|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
4139|associated_with|ENCODE cCRE|SO_000165:chr1_1120228_1120496|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5554|associated_with|ENCODE cCRE|SO_000165:chr1_1121643_1121934|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
5849|associated_with|ENCODE cCRE|SO_000165:chr1_1121938_1122089|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6029|associated_with|ENCODE cCRE|SO_000165:chr1_1122118_1122466|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6517|associated_with|ENCODE cCRE|SO_000165:chr1_1122606_1122771|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
6891|associated_with|ENCODE cCRE|SO_000165:chr1_1122980_1123328|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7319|associated_with|ENCODE cCRE|SO_000165:chr1_1123408_1123733|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
7652|associated_with|ENCODE cCRE|SO_000165:chr1_1123741_1123992|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
8168|associated_with|ENCODE cCRE|SO_000165:chr1_1124257_1124494|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
8434|associated_with|ENCODE cCRE|SO_000165:chr1_1124523_1124713|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
8689|associated_with|ENCODE cCRE|SO_000165:chr1_1124778_1125072|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
9141|associated_with|ENCODE cCRE|SO_000165:chr1_1125230_1125580|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
9581|associated_with|ENCODE cCRE|SO_000165:chr1_1125670_1125876|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
9933|associated_with|ENCODE cCRE|SO_000165:chr1_1126022_1126353|enhancer|https://screen.wenglab.org/downloads|ensg00000131591|gene
10070|associated_with|ENCODE cCRE|SO_000165:chr1_1126608_1126947|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
9661|associated_with|ENCODE cCRE|SO_000165:chr1_1127032_1127356|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
9192|associated_with|ENCODE cCRE|SO_000165:chr1_1127559_1127825|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
8740|associated_with|ENCODE cCRE|SO_000165:chr1_1127931_1128277|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
8532|associated_with|ENCODE cCRE|SO_000165:chr1_1128329_1128485|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
8159|associated_with|ENCODE cCRE|SO_000165:chr1_1128513_1128858|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
7889|associated_with|ENCODE cCRE|SO_000165:chr1_1128865_1129128|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
7443|associated_with|ENCODE cCRE|SO_000165:chr1_1129299_1129574|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
7186|associated_with|ENCODE cCRE|SO_000165:chr1_1129641_1129831|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
6536|associated_with|ENCODE cCRE|SO_000165:chr1_1130175_1130481|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
6259|associated_with|ENCODE cCRE|SO_000165:chr1_1130482_1130758|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
5895|associated_with|ENCODE cCRE|SO_000165:chr1_1130817_1131122|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
5456|associated_with|ENCODE cCRE|SO_000165:chr1_1131260_1131561|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
5219|associated_with|ENCODE cCRE|SO_000165:chr1_1131588_1131798|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
4954|associated_with|ENCODE cCRE|SO_000165:chr1_1131812_1132063|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
4598|associated_with|ENCODE cCRE|SO_000165:chr1_1132078_1132419|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
4140|associated_with|ENCODE cCRE|SO_000165:chr1_1132551_1132877|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
3712|associated_with|ENCODE cCRE|SO_000165:chr1_1132993_1133305|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
3297|associated_with|ENCODE cCRE|SO_000165:chr1_1133387_1133720|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
2712|associated_with|ENCODE cCRE|SO_000165:chr1_1134139_1134305|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
2232|associated_with|ENCODE cCRE|SO_000165:chr1_1134440_1134785|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
4282|associated_with|ENCODE cCRE|SO_000165:chr1_1141299_1141594|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
4613|associated_with|ENCODE cCRE|SO_000165:chr1_1141630_1141958|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
4944|associated_with|ENCODE cCRE|SO_000165:chr1_1141961_1142211|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
5334|associated_with|ENCODE cCRE|SO_000165:chr1_1142351_1142673|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
5768|associated_with|ENCODE cCRE|SO_000165:chr1_1142785_1143130|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
6488|associated_with|ENCODE cCRE|SO_000165:chr1_1143505_1143670|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
6739|associated_with|ENCODE cCRE|SO_000165:chr1_1143756_1144054|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
7050|associated_with|ENCODE cCRE|SO_000165:chr1_1144067_1144412|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
7397|associated_with|ENCODE cCRE|SO_000165:chr1_1144414_1144616|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
7745|associated_with|ENCODE cCRE|SO_000165:chr1_1144762_1145015|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
8080|associated_with|ENCODE cCRE|SO_000165:chr1_1145097_1145446|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
8613|associated_with|ENCODE cCRE|SO_000165:chr1_1145630_1145816|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
9010|associated_with|ENCODE cCRE|SO_000165:chr1_1146027_1146354|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
9387|associated_with|ENCODE cCRE|SO_000165:chr1_1146404_1146554|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
9628|associated_with|ENCODE cCRE|SO_000165:chr1_1146645_1146989|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
11124|associated_with|ENCODE cCRE|SO_000165:chr1_1148141_1148432|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
11542|associated_with|ENCODE cCRE|SO_000165:chr1_1148559_1148884|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
12439|associated_with|ENCODE cCRE|SO_000165:chr1_1149456_1149720|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
13072|associated_with|ENCODE cCRE|SO_000165:chr1_1150089_1150433|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
13707|associated_with|ENCODE cCRE|SO_000165:chr1_1150724_1151073|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
14372|associated_with|ENCODE cCRE|SO_000165:chr1_1151389_1151623|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
14630|associated_with|ENCODE cCRE|SO_000165:chr1_1151647_1151855|enhancer|https://screen.wenglab.org/downloads|ensg00000223823|gene
14039|associated_with|ENCODE cCRE|SO_000165:chr1_1152901_1153065|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
13450|associated_with|ENCODE cCRE|SO_000165:chr1_1153323_1153654|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
12859|associated_with|ENCODE cCRE|SO_000165:chr1_1153914_1154245|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
11563|associated_with|ENCODE cCRE|SO_000165:chr1_1155198_1155541|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
11049|associated_with|ENCODE cCRE|SO_000165:chr1_1155800_1156055|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
10593|associated_with|ENCODE cCRE|SO_000165:chr1_1156226_1156511|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
10329|associated_with|ENCODE cCRE|SO_000165:chr1_1156574_1156775|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
9831|associated_with|ENCODE cCRE|SO_000165:chr1_1156956_1157273|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
9321|associated_with|ENCODE cCRE|SO_000165:chr1_1157437_1157783|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
9050|associated_with|ENCODE cCRE|SO_000165:chr1_1157886_1158054|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
8658|associated_with|ENCODE cCRE|SO_000165:chr1_1158136_1158446|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
8461|associated_with|ENCODE cCRE|SO_000165:chr1_1158453_1158643|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
8064|associated_with|ENCODE cCRE|SO_000165:chr1_1158888_1159040|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
7671|associated_with|ENCODE cCRE|SO_000165:chr1_1159151_1159433|enhancer|https://screen.wenglab.org/downloads|ensg00000207730|gene
