accession|chr|end|id|source|source_url|start
EH38E3951368|chr1|995791|SO_000165:chr1_995579_995791|ENCODE cCRE|https://screen.wenglab.org/downloads|995579
EH38E1310332|chr1|996076|SO_000165:chr1_995842_996076|ENCODE cCRE|https://screen.wenglab.org/downloads|995842
EH38E2776788|chr1|1003341|SO_000165:chr1_1003048_1003341|ENCODE cCRE|https://screen.wenglab.org/downloads|1003048
EH38E2776789|chr1|1003693|SO_000165:chr1_1003354_1003693|ENCODE cCRE|https://screen.wenglab.org/downloads|1003354
EH38E2776790|chr1|1003943|SO_000165:chr1_1003788_1003943|ENCODE cCRE|https://screen.wenglab.org/downloads|1003788
EH38E2776791|chr1|1004162|SO_000165:chr1_1003950_1004162|ENCODE cCRE|https://screen.wenglab.org/downloads|1003950
EH38E2776792|chr1|1004515|SO_000165:chr1_1004178_1004515|ENCODE cCRE|https://screen.wenglab.org/downloads|1004178
EH38E2776793|chr1|1004731|SO_000165:chr1_1004565_1004731|ENCODE cCRE|https://screen.wenglab.org/downloads|1004565
EH38E2776794|chr1|1004959|SO_000165:chr1_1004739_1004959|ENCODE cCRE|https://screen.wenglab.org/downloads|1004739
EH38E1310357|chr1|1005341|SO_000165:chr1_1005003_1005341|ENCODE cCRE|https://screen.wenglab.org/downloads|1005003
EH38E2776795|chr1|1005640|SO_000165:chr1_1005384_1005640|ENCODE cCRE|https://screen.wenglab.org/downloads|1005384
EH38E2776796|chr1|1006076|SO_000165:chr1_1005743_1006076|ENCODE cCRE|https://screen.wenglab.org/downloads|1005743
EH38E2776812|chr1|1015704|SO_000165:chr1_1015362_1015704|ENCODE cCRE|https://screen.wenglab.org/downloads|1015362
EH38E2776813|chr1|1016429|SO_000165:chr1_1016211_1016429|ENCODE cCRE|https://screen.wenglab.org/downloads|1016211
EH38E2776814|chr1|1016623|SO_000165:chr1_1016463_1016623|ENCODE cCRE|https://screen.wenglab.org/downloads|1016463
EH38E2776815|chr1|1017021|SO_000165:chr1_1016843_1017021|ENCODE cCRE|https://screen.wenglab.org/downloads|1016843
EH38E2776816|chr1|1017811|SO_000165:chr1_1017509_1017811|ENCODE cCRE|https://screen.wenglab.org/downloads|1017509
EH38E2776817|chr1|1018137|SO_000165:chr1_1017841_1018137|ENCODE cCRE|https://screen.wenglab.org/downloads|1017841
EH38E2776829|chr1|1022692|SO_000165:chr1_1022405_1022692|ENCODE cCRE|https://screen.wenglab.org/downloads|1022405
EH38E2776830|chr1|1023066|SO_000165:chr1_1022718_1023066|ENCODE cCRE|https://screen.wenglab.org/downloads|1022718
EH38E3951390|chr1|1023256|SO_000165:chr1_1023095_1023256|ENCODE cCRE|https://screen.wenglab.org/downloads|1023095
EH38E2776832|chr1|1023433|SO_000165:chr1_1023268_1023433|ENCODE cCRE|https://screen.wenglab.org/downloads|1023268
EH38E2776833|chr1|1024024|SO_000165:chr1_1023717_1024024|ENCODE cCRE|https://screen.wenglab.org/downloads|1023717
EH38E2776834|chr1|1024501|SO_000165:chr1_1024185_1024501|ENCODE cCRE|https://screen.wenglab.org/downloads|1024185
EH38E1310390|chr1|1024999|SO_000165:chr1_1024654_1024999|ENCODE cCRE|https://screen.wenglab.org/downloads|1024654
EH38E2776835|chr1|1025347|SO_000165:chr1_1025038_1025347|ENCODE cCRE|https://screen.wenglab.org/downloads|1025038
EH38E1310392|chr1|1025630|SO_000165:chr1_1025353_1025630|ENCODE cCRE|https://screen.wenglab.org/downloads|1025353
EH38E3951391|chr1|1026072|SO_000165:chr1_1025823_1026072|ENCODE cCRE|https://screen.wenglab.org/downloads|1025823
EH38E3951392|chr1|1026413|SO_000165:chr1_1026129_1026413|ENCODE cCRE|https://screen.wenglab.org/downloads|1026129
EH38E2776838|chr1|1026861|SO_000165:chr1_1026532_1026861|ENCODE cCRE|https://screen.wenglab.org/downloads|1026532
EH38E2776839|chr1|1027279|SO_000165:chr1_1026933_1027279|ENCODE cCRE|https://screen.wenglab.org/downloads|1026933
EH38E2776840|chr1|1027691|SO_000165:chr1_1027418_1027691|ENCODE cCRE|https://screen.wenglab.org/downloads|1027418
EH38E2776841|chr1|1028046|SO_000165:chr1_1027788_1028046|ENCODE cCRE|https://screen.wenglab.org/downloads|1027788
EH38E3951393|chr1|1031242|SO_000165:chr1_1030892_1031242|ENCODE cCRE|https://screen.wenglab.org/downloads|1030892
EH38E3951394|chr1|1031654|SO_000165:chr1_1031374_1031654|ENCODE cCRE|https://screen.wenglab.org/downloads|1031374
EH38E1310398|chr1|1032170|SO_000165:chr1_1031852_1032170|ENCODE cCRE|https://screen.wenglab.org/downloads|1031852
EH38E2776843|chr1|1032782|SO_000165:chr1_1032438_1032782|ENCODE cCRE|https://screen.wenglab.org/downloads|1032438
EH38E2776844|chr1|1033395|SO_000165:chr1_1033053_1033395|ENCODE cCRE|https://screen.wenglab.org/downloads|1033053
EH38E2776845|chr1|1033612|SO_000165:chr1_1033440_1033612|ENCODE cCRE|https://screen.wenglab.org/downloads|1033440
EH38E3951395|chr1|1034096|SO_000165:chr1_1033766_1034096|ENCODE cCRE|https://screen.wenglab.org/downloads|1033766
EH38E2776847|chr1|1034259|SO_000165:chr1_1034101_1034259|ENCODE cCRE|https://screen.wenglab.org/downloads|1034101
EH38E2776848|chr1|1034411|SO_000165:chr1_1034259_1034411|ENCODE cCRE|https://screen.wenglab.org/downloads|1034259
EH38E2776849|chr1|1034837|SO_000165:chr1_1034497_1034837|ENCODE cCRE|https://screen.wenglab.org/downloads|1034497
EH38E2776850|chr1|1035640|SO_000165:chr1_1035372_1035640|ENCODE cCRE|https://screen.wenglab.org/downloads|1035372
EH38E2776851|chr1|1035858|SO_000165:chr1_1035699_1035858|ENCODE cCRE|https://screen.wenglab.org/downloads|1035699
EH38E2776852|chr1|1036443|SO_000165:chr1_1036228_1036443|ENCODE cCRE|https://screen.wenglab.org/downloads|1036228
EH38E2776853|chr1|1036847|SO_000165:chr1_1036513_1036847|ENCODE cCRE|https://screen.wenglab.org/downloads|1036513
EH38E2776854|chr1|1037192|SO_000165:chr1_1036960_1037192|ENCODE cCRE|https://screen.wenglab.org/downloads|1036960
EH38E2776855|chr1|1037670|SO_000165:chr1_1037449_1037670|ENCODE cCRE|https://screen.wenglab.org/downloads|1037449
EH38E2776856|chr1|1037936|SO_000165:chr1_1037709_1037936|ENCODE cCRE|https://screen.wenglab.org/downloads|1037709
EH38E2776857|chr1|1038226|SO_000165:chr1_1038050_1038226|ENCODE cCRE|https://screen.wenglab.org/downloads|1038050
EH38E2776858|chr1|1039106|SO_000165:chr1_1038757_1039106|ENCODE cCRE|https://screen.wenglab.org/downloads|1038757
EH38E2776859|chr1|1039448|SO_000165:chr1_1039249_1039448|ENCODE cCRE|https://screen.wenglab.org/downloads|1039249
EH38E2776860|chr1|1039879|SO_000165:chr1_1039534_1039879|ENCODE cCRE|https://screen.wenglab.org/downloads|1039534
EH38E2776861|chr1|1040333|SO_000165:chr1_1040019_1040333|ENCODE cCRE|https://screen.wenglab.org/downloads|1040019
EH38E2776862|chr1|1040642|SO_000165:chr1_1040407_1040642|ENCODE cCRE|https://screen.wenglab.org/downloads|1040407
EH38E2776863|chr1|1041096|SO_000165:chr1_1040756_1041096|ENCODE cCRE|https://screen.wenglab.org/downloads|1040756
EH38E3951396|chr1|1041307|SO_000165:chr1_1041097_1041307|ENCODE cCRE|https://screen.wenglab.org/downloads|1041097
EH38E2776867|chr1|1042927|SO_000165:chr1_1042579_1042927|ENCODE cCRE|https://screen.wenglab.org/downloads|1042579
EH38E2776868|chr1|1043180|SO_000165:chr1_1042971_1043180|ENCODE cCRE|https://screen.wenglab.org/downloads|1042971
EH38E2776869|chr1|1043671|SO_000165:chr1_1043334_1043671|ENCODE cCRE|https://screen.wenglab.org/downloads|1043334
EH38E2776871|chr1|1045450|SO_000165:chr1_1045100_1045450|ENCODE cCRE|https://screen.wenglab.org/downloads|1045100
EH38E3951400|chr1|1047175|SO_000165:chr1_1046843_1047175|ENCODE cCRE|https://screen.wenglab.org/downloads|1046843
EH38E2776873|chr1|1047937|SO_000165:chr1_1047628_1047937|ENCODE cCRE|https://screen.wenglab.org/downloads|1047628
EH38E2776875|chr1|1050758|SO_000165:chr1_1050482_1050758|ENCODE cCRE|https://screen.wenglab.org/downloads|1050482
EH38E2776878|chr1|1052271|SO_000165:chr1_1052059_1052271|ENCODE cCRE|https://screen.wenglab.org/downloads|1052059
EH38E2776901|chr1|1065573|SO_000165:chr1_1065372_1065573|ENCODE cCRE|https://screen.wenglab.org/downloads|1065372
EH38E2776902|chr1|1065930|SO_000165:chr1_1065746_1065930|ENCODE cCRE|https://screen.wenglab.org/downloads|1065746
EH38E1310433|chr1|1066249|SO_000165:chr1_1065939_1066249|ENCODE cCRE|https://screen.wenglab.org/downloads|1065939
EH38E1310434|chr1|1066702|SO_000165:chr1_1066527_1066702|ENCODE cCRE|https://screen.wenglab.org/downloads|1066527
EH38E2776903|chr1|1067053|SO_000165:chr1_1066708_1067053|ENCODE cCRE|https://screen.wenglab.org/downloads|1066708
EH38E2776904|chr1|1067272|SO_000165:chr1_1067071_1067272|ENCODE cCRE|https://screen.wenglab.org/downloads|1067071
EH38E2776905|chr1|1067651|SO_000165:chr1_1067302_1067651|ENCODE cCRE|https://screen.wenglab.org/downloads|1067302
EH38E2776906|chr1|1068062|SO_000165:chr1_1067783_1068062|ENCODE cCRE|https://screen.wenglab.org/downloads|1067783
EH38E3951413|chr1|1068257|SO_000165:chr1_1068093_1068257|ENCODE cCRE|https://screen.wenglab.org/downloads|1068093
EH38E2776908|chr1|1068516|SO_000165:chr1_1068304_1068516|ENCODE cCRE|https://screen.wenglab.org/downloads|1068304
EH38E2776909|chr1|1068942|SO_000165:chr1_1068639_1068942|ENCODE cCRE|https://screen.wenglab.org/downloads|1068639
EH38E2776910|chr1|1069537|SO_000165:chr1_1069188_1069537|ENCODE cCRE|https://screen.wenglab.org/downloads|1069188
EH38E2776911|chr1|1069964|SO_000165:chr1_1069628_1069964|ENCODE cCRE|https://screen.wenglab.org/downloads|1069628
EH38E2776912|chr1|1070191|SO_000165:chr1_1069969_1070191|ENCODE cCRE|https://screen.wenglab.org/downloads|1069969
EH38E1310444|chr1|1070592|SO_000165:chr1_1070242_1070592|ENCODE cCRE|https://screen.wenglab.org/downloads|1070242
EH38E2776913|chr1|1071011|SO_000165:chr1_1070836_1071011|ENCODE cCRE|https://screen.wenglab.org/downloads|1070836
EH38E2776914|chr1|1071478|SO_000165:chr1_1071211_1071478|ENCODE cCRE|https://screen.wenglab.org/downloads|1071211
EH38E2776915|chr1|1071778|SO_000165:chr1_1071536_1071778|ENCODE cCRE|https://screen.wenglab.org/downloads|1071536
EH38E2776916|chr1|1071947|SO_000165:chr1_1071780_1071947|ENCODE cCRE|https://screen.wenglab.org/downloads|1071780
EH38E2776917|chr1|1072273|SO_000165:chr1_1071968_1072273|ENCODE cCRE|https://screen.wenglab.org/downloads|1071968
EH38E2776927|chr1|1079810|SO_000165:chr1_1079460_1079810|ENCODE cCRE|https://screen.wenglab.org/downloads|1079460
EH38E1310453|chr1|1080028|SO_000165:chr1_1079869_1080028|ENCODE cCRE|https://screen.wenglab.org/downloads|1079869
EH38E2776928|chr1|1080464|SO_000165:chr1_1080116_1080464|ENCODE cCRE|https://screen.wenglab.org/downloads|1080116
EH38E3951414|chr1|1080666|SO_000165:chr1_1080472_1080666|ENCODE cCRE|https://screen.wenglab.org/downloads|1080472
EH38E2776930|chr1|1081296|SO_000165:chr1_1080984_1081296|ENCODE cCRE|https://screen.wenglab.org/downloads|1080984
EH38E2776931|chr1|1081727|SO_000165:chr1_1081393_1081727|ENCODE cCRE|https://screen.wenglab.org/downloads|1081393
EH38E2776932|chr1|1081888|SO_000165:chr1_1081729_1081888|ENCODE cCRE|https://screen.wenglab.org/downloads|1081729
EH38E2776933|chr1|1082184|SO_000165:chr1_1081923_1082184|ENCODE cCRE|https://screen.wenglab.org/downloads|1081923
EH38E2776934|chr1|1082999|SO_000165:chr1_1082681_1082999|ENCODE cCRE|https://screen.wenglab.org/downloads|1082681
EH38E2776935|chr1|1083288|SO_000165:chr1_1083037_1083288|ENCODE cCRE|https://screen.wenglab.org/downloads|1083037
EH38E3951416|chr1|1083757|SO_000165:chr1_1083435_1083757|ENCODE cCRE|https://screen.wenglab.org/downloads|1083435
EH38E3951417|chr1|1084159|SO_000165:chr1_1083833_1084159|ENCODE cCRE|https://screen.wenglab.org/downloads|1083833
EH38E2776936|chr1|1084315|SO_000165:chr1_1084161_1084315|ENCODE cCRE|https://screen.wenglab.org/downloads|1084161
EH38E2776937|chr1|1084711|SO_000165:chr1_1084443_1084711|ENCODE cCRE|https://screen.wenglab.org/downloads|1084443
EH38E2776938|chr1|1085118|SO_000165:chr1_1084817_1085118|ENCODE cCRE|https://screen.wenglab.org/downloads|1084817
EH38E3951418|chr1|1085418|SO_000165:chr1_1085182_1085418|ENCODE cCRE|https://screen.wenglab.org/downloads|1085182
EH38E2776940|chr1|1085651|SO_000165:chr1_1085439_1085651|ENCODE cCRE|https://screen.wenglab.org/downloads|1085439
EH38E2776941|chr1|1085822|SO_000165:chr1_1085653_1085822|ENCODE cCRE|https://screen.wenglab.org/downloads|1085653
EH38E2776942|chr1|1086216|SO_000165:chr1_1085888_1086216|ENCODE cCRE|https://screen.wenglab.org/downloads|1085888
EH38E2776943|chr1|1086528|SO_000165:chr1_1086356_1086528|ENCODE cCRE|https://screen.wenglab.org/downloads|1086356
EH38E3951419|chr1|1086701|SO_000165:chr1_1086538_1086701|ENCODE cCRE|https://screen.wenglab.org/downloads|1086538
EH38E3951422|chr1|1088395|SO_000165:chr1_1088168_1088395|ENCODE cCRE|https://screen.wenglab.org/downloads|1088168
EH38E3951423|chr1|1088637|SO_000165:chr1_1088457_1088637|ENCODE cCRE|https://screen.wenglab.org/downloads|1088457
EH38E3951424|chr1|1088870|SO_000165:chr1_1088661_1088870|ENCODE cCRE|https://screen.wenglab.org/downloads|1088661
EH38E3951425|chr1|1089307|SO_000165:chr1_1088965_1089307|ENCODE cCRE|https://screen.wenglab.org/downloads|1088965
EH38E2776946|chr1|1089726|SO_000165:chr1_1089387_1089726|ENCODE cCRE|https://screen.wenglab.org/downloads|1089387
EH38E2776947|chr1|1090115|SO_000165:chr1_1089803_1090115|ENCODE cCRE|https://screen.wenglab.org/downloads|1089803
EH38E1310469|chr1|1099897|SO_000165:chr1_1099665_1099897|ENCODE cCRE|https://screen.wenglab.org/downloads|1099665
EH38E2776961|chr1|1100144|SO_000165:chr1_1099918_1100144|ENCODE cCRE|https://screen.wenglab.org/downloads|1099918
EH38E2776963|chr1|1103394|SO_000165:chr1_1103213_1103394|ENCODE cCRE|https://screen.wenglab.org/downloads|1103213
EH38E2776964|chr1|1104191|SO_000165:chr1_1103999_1104191|ENCODE cCRE|https://screen.wenglab.org/downloads|1103999
EH38E3951435|chr1|1108351|SO_000165:chr1_1108020_1108351|ENCODE cCRE|https://screen.wenglab.org/downloads|1108020
